Program identifier,Target name,Right Ascension,Declination,Instrument,Dispersive Element,Phase Start,Phase End,Observing Mode,Scan Rate,Visit identifier,Date/Time Start,Date/Time End,Orbits,Status,PI name,Proprietary Period (Months),Direct image,White light curve,XY drift map
15926,KELT-11/HD-93396,10:46:49.7407,-09:23:56.49,WFC3/IR,G102,N/A,N/A,Roundtrip,0.960,09,Dec 28 2020 20:24:44,Dec 28 2020 21:24:10,1,Archived,Colon,6,N/A,N/A,N/A
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G141,0.97837,0.98297,Forward,0.217,01,Nov 18 2019 09:50:14,Nov 18 2019 15:45:04,4,Archived,Fu,6,Yes,Yes,Yes
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G141,0.97837,0.98297,Roundtrip,0.217,02,Jun 28 2020 13:48:39,Jun 28 2020 19:50:36,4,Archived,Fu,6,N/A,N/A,N/A
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G141,0.97837,0.98297,Roundtrip,0.217,03,May 05 2020 05:54:25,May 05 2020 11:58:06,4,Archived,Fu,6,Yes,Yes,Yes
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G102,0.97837,0.98297,Forward,0.174,04,Aug 27 2020 21:30:26,Aug 28 2020 03:22:30,4,Archived,Fu,6,N/A,N/A,N/A
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G102,0.97952,0.98182,Roundtrip,0.174,05,Mar 24 2020 06:22:47,Mar 24 2020 12:06:50,4,Archived,Fu,6,Yes,Yes,Yes
15969,HD-219666,23:18:14.2240,-56:54:14.35,WFC3/IR,G102,0.97952,0.98182,Forward,0.174,06,Aug 21 2020 20:54:48,Aug 22 2020 02:47:15,4,Archived,Fu,6,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G141,0.97006,0.97395,Roundtrip,0.531,01,Jan 07 2021 05:34:12,Jan 07 2021 06:30:53,1,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G141,N/A,N/A,Roundtrip,0.531,02,Jan 07 2021 07:07:34,Jan 07 2021 08:05:09,1,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G141,N/A,N/A,Roundtrip,0.531,03,Jan 07 2021 08:42:52,Jan 07 2021 09:40:27,1,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G141,N/A,N/A,Roundtrip,0.531,04,Jan 07 2021 10:18:10,Jan 07 2021 11:15:45,1,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G102,0.97006,0.97395,Roundtrip,0.269,05,Jan 17 2021 22:53:15,Jan 17 2021 23:47:26,1,Failed,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G102,N/A,N/A,Roundtrip,0.269,06,Jan 18 2021 00:28:35,Jan 18 2021 01:23:59,1,Failed,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G102,N/A,N/A,Roundtrip,0.269,07,Jan 18 2021 02:03:56,Jan 18 2021 02:59:20,1,Failed,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/IR,G102,N/A,N/A,Roundtrip,0.269,08,Jan 18 2021 03:39:16,Jan 18 2021 04:34:40,1,Failed,Sing,0,N/A,N/A,N/A
16168,WASP-77,02:28:37.3253,-07:03:38.40,WFC3/IR,G141,0.34239,0.35771,Roundtrip,0.195,01,Nov 07 2020 07:55:13,Nov 07 2020 15:12:28,5,Archived,Mansfield,6,N/A,N/A,N/A
16168,WASP-77,02:28:37.3253,-07:03:38.40,WFC3/IR,G141,0.34239,0.35771,Roundtrip,0.195,02,Dec 19 2020 11:55:41,Dec 19 2020 19:12:53,5,Archived,Mansfield,6,N/A,N/A,N/A
16181,L-248-27,10:26:59.3424,-52:28:04.34,WFC3/IR,G141,0.99485,0.99548,Roundtrip,0.180,03,Aug 10 2021 02:27:14,Aug 10 2021 08:22:49,4,Archived,Kreidberg,6,N/A,N/A,N/A
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,0.95550,0.96410,Roundtrip,0.351,01,Dec 20 2020 09:31:29,Dec 21 2020 03:57:17,12,Archived,Desert,6,N/A,N/A,N/A
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,N/A,N/A,Roundtrip,0.351,02,Dec 21 2020 04:35:08,Dec 21 2020 21:23:30,11,Archived,Desert,6,N/A,N/A,N/A
16220,AD3116/EPIC-211946007,08:42:39.3997,+19:24:51.70,WFC3/IR,G141,0.88400,0.89600,Stare,0.000,01,Feb 26 2021 02:13:38,Feb 26 2021 09:33:45,5,Archived,Beatty,6,N/A,N/A,N/A
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Roundtrip,0.419,01,May 19 2021 23:05:09,May 20 2021 08:01:02,6,Archived,Dressing,6,N/A,N/A,N/A
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Forward,0.419,02,May 20 2021 08:37:05,May 20 2021 17:32:50,6,Archived,Dressing,6,N/A,N/A,N/A
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Roundtrip,0.419,03,May 20 2021 18:09:01,May 21 2021 02:56:04,6,Archived,Dressing,6,N/A,N/A,N/A
16307,HD-185603,19:38:38.7390,+31:13:09.12,WFC3/IR,G141,0.45482,0.45882,Forward,0.702,03,Jul 19 2021 22:55:06,Jul 20 2021 06:16:06,5,Failed,Fu,6,N/A,N/A,N/A
16307,HD-185603,19:38:38.7390,+31:13:09.12,WFC3/IR,G141,0.45482,0.45882,Forward,0.702,13,Sep 20 2021 12:00:26,Sep 20 2021 19:21:23,5,Archived,Fu,6,N/A,N/A,N/A
16307,HAT-P-70,04:58:12.5627,+09:59:52.80,WFC3/IR,G141,0.44281,0.44787,Roundtrip,0.152,04,Jan 27 2021 15:00:06,Jan 27 2021 22:17:02,5,Archived,Fu,6,N/A,N/A,N/A
16450,HD-134004/WASP-178,15:09:04.8790,-42:42:17.88,WFC3/IR,G141,0.94300,0.94900,Roundtrip,0.076,01,Feb 19 2021 10:02:06,Feb 19 2021 17:25:22,5,Archived,Lothringer,6,N/A,N/A,N/A
16450,HD-134004/WASP-178,15:09:04.8790,-42:42:17.88,WFC3/IR,G102,0.94300,0.94900,Roundtrip,0.061,02,Mar 04 2021 19:08:14,Mar 05 2021 02:25:07,5,Archived,Lothringer,6,N/A,N/A,N/A
16457,LTT-9779/CD-38-15670,23:54:40.5304,-37:37:41.61,WFC3/IR,G141,0.90300,0.90700,Forward,0.180,01,Jun 11 2021 21:49:01,Jun 12 2021 03:27:42,4,Archived,Edwards,0,N/A,N/A,N/A
15288,HAT-P-41/TYC-488-2442-1,19:49:17.4387,+04:40:20.72,WFC3/UVIS,G280,0.93000,0.94200,Stare,0.000,01,Aug 01 2018 20:52:31,Aug 02 2018 04:23:08,5,Archived,Sing,0,N/A,N/A,N/A
15288,HAT-P-41/TYC-488-2442-1,19:49:17.4387,+04:40:20.72,WFC3/UVIS,G280,0.93000,0.94200,Stare,0.000,02,Aug 04 2018 14:01:50,Aug 04 2018 21:32:24,5,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/UVIS,G280,0.97000,0.97395,Stare,0.000,09,Sep 27 2020 09:59:54,Sep 27 2020 14:18:08,3,Archived,Sing,0,N/A,N/A,N/A
16039,LTT-1445A,03:01:51.3900,-16:35:36.02,WFC3/UVIS,G280,0.98244,0.98639,Stare,0.000,10,Dec 11 2020 11:49:08,Dec 11 2020 16:04:40,3,Archived,Sing,0,N/A,N/A,N/A
16086,HD-134004/WASP-178,15:09:04.8930,-42:42:17.79,WFC3/UVIS,G280,0.94896,0.95804,Stare,0.000,02,Sep 05 2020 04:54:44,Sep 05 2020 12:36:26,5,Archived,Lothringer,6,N/A,N/A,N/A
15838,WASP-107,12:33:32.7426,-10:08:46.37,WFC3/UVIS,G280,0.97470,0.97730,Stare,0.000,01,Jun 02 2020 14:31:46,Jun 02 2020 20:27:51,4,Archived,Spake,6,N/A,N/A,N/A
15838,WASP-107,12:33:32.7426,-10:08:46.37,WFC3/UVIS,G280,0.97470,0.97730,Stare,0.000,02,Apr 23 2020 13:15:33,Apr 23 2020 19:11:21,4,Archived,Spake,6,N/A,N/A,N/A
15838,WASP-107,12:33:32.7426,-10:08:46.37,WFC3/UVIS,G280,0.97470,0.97730,Stare,0.000,03,Apr 30 2021 10:47:49,Apr 30 2021 16:45:04,4,Archived,Spake,6,N/A,N/A,N/A
16450,HD-134004,15:09:4.8790,-42:42:17.88,WFC3/IR,G141,0.943000,0.949000,Round trip,0.0759707,01,Feb 19  2021 10:02:06,Feb 19  2021 17:25:22,5,Archived,Lothringer,6,TBD,TBD,TBD
16450,HD-134004,15:09:4.8790,-42:42:17.88,WFC3/IR,G102,0.943000,0.949000,Round trip,0.0607766,02,Mar 4  2021 19:08:14,Mar 5  2021 02:25:07,5,Archived,Lothringer,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,01,Oct 27  2022 17:21:24,Oct 27  2022 21:26:42,3,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,02,Oct 27  2022 22:07:01,Oct 28  2022 03:46:44,4,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,03,Oct 28  2022 04:27:50,Oct 28  2022 06:57:34,2,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,04,Oct 28  2022 07:38:14,Oct 28  2022 11:43:31,3,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,05,Oct 28  2022 12:23:51,Oct 28  2022 16:29:08,3,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,06,Oct 28  2022 17:09:27,Oct 28  2022 21:14:44,3,Archived,Bell,6,TBD,TBD,TBD
16236,WASP-12,06:30:32.7967,+29:40:20.27,WFC3/IR,G141,0.316250,0.354750,Round trip,0.0325,07,Oct 28  2022 21:55:04,Oct 29  2022 03:34:47,4,Archived,Bell,6,TBD,TBD,TBD
16462,V-V1298-TAU,04:05:19.5970,+20:09:25.31,WFC3/IR,G141,0.963000,0.968100,Round trip,0.23,01,Oct 18  2021 06:07:27,Oct 18  2021 18:11:48,8,Archived,Panwar,6,TBD,TBD,TBD
16268,LSPMJ1735+2634,17:35:13.1338,+26:34:42.58,WFC3/IR,G102,N/A,N/A,None,None,08,Oct 19  2020 10:35:09,Oct 19  2020 11:33:13,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,WISEJ072003.20-084651.2,07:20:3.1932,-08:46:51.85,WFC3/IR,G102,N/A,N/A,None,None,02,Oct 25  2020 07:13:10,Oct 25  2020 07:39:48,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,2MASSWJ2140293+162518,21:40:29.2371,+16:25:16.83,WFC3/IR,G102,N/A,N/A,None,None,09,Oct 25  2020 08:11:17,Oct 25  2020 09:11:25,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,2MASSIJ0746425+200032,07:46:42.0885,+20:00:31.96,WFC3/IR,G102,N/A,N/A,None,None,03,Nov 2  2020 23:29:51,Nov 3  2020 01:36:43,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,KELU-1,13:05:39.8143,-25:41:6.14,WFC3/IR,G102,N/A,N/A,None,None,05,Mar 30  2021 17:40:19,Mar 30  2021 18:42:42,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,2MASSJ14044948-3159330,14:04:49.8920,-31:59:33.30,WFC3/IR,G102,N/A,N/A,None,None,06,May 30  2021 13:35:38,May 30  2021 14:37:33,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,2MASSWJ1728114+394859,17:28:11.5510,+39:48:58.91,WFC3/IR,G102,N/A,N/A,None,None,57,Nov 27  2021 03:04:40,Nov 27  2021 04:06:35,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,LHS2397A,11:21:48.6708,-13:13:9.45,WFC3/IR,G102,N/A,N/A,None,None,04,Jan 10  2022 18:51:35,Jan 10  2022 19:49:04,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,DENISJ225210.7-173013,22:52:11.1919,-17:30:11.41,WFC3/IR,G102,N/A,N/A,None,None,10,Aug 8  2022 16:19:43,Aug 8  2022 17:21:38,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,SDSSPJ042348.57-041403.5,04:23:48.2241,-04:14:2.14,WFC3/IR,G102,N/A,N/A,None,None,51,Nov 10  2022 12:54:39,Nov 10  2022 13:56:34,1,Archived,Dupuy,6,TBD,TBD,TBD
16268,2MASSWJ1728114+394859,17:28:11.5510,+39:48:58.91,WFC3/IR,G102,N/A,N/A,None,None,07,Jul 20  2021 16:16:33,Jul 20  2021 17:18:28,1,Failed,Dupuy,6,TBD,TBD,TBD
16268,SDSSPJ042348.57-041403.5,04:23:48.2241,-04:14:2.14,WFC3/IR,G102,N/A,N/A,None,None,01,Dec 3  2021 12:25:21,Dec 3  2021 13:27:16,1,Failed,Dupuy,6,TBD,TBD,TBD
16457,CD-38-15670,23:54:40.5304,-37:37:41.61,WFC3/IR,G141,0.903000,0.907000,Round trip,0.18,01,Jun 11  2021 21:49:01,Jun 12  2021 03:27:42,4,Archived,Edwards,0,TBD,TBD,TBD
16457,CD-38-15670,23:54:40.5304,-37:37:41.61,WFC3/IR,G102,0.903000,0.907000,Round trip,0.18,02,Jun 2  2022 12:55:13,Jun 2  2022 18:41:43,4,Archived,Edwards,0,TBD,TBD,TBD
16220,AD3116,08:42:39.3997,+19:24:51.70,WFC3/IR,G141,0.884000,0.896000,None,None,01,Feb 26  2021 02:13:38,Feb 26  2021 09:33:45,5,Archived,Beatty,6,TBD,TBD,TBD
16168,WASP-77A,02:28:37.3253,-07:03:38.40,WFC3/IR,G141,0.342390,0.357710,Round trip,0.195,01,Nov 7  2020 07:55:13,Nov 7  2020 15:12:28,5,Archived,Mansfield,6,TBD,TBD,TBD
16168,WASP-77A,02:28:37.3253,-07:03:38.40,WFC3/IR,G141,0.342390,0.357710,Round trip,0.195,02,Dec 19  2020 11:55:41,Dec 19  2020 19:12:53,5,Archived,Mansfield,6,TBD,TBD,TBD
16296,LUHMAN-16-UPDATED,10:49:11.8200,-53:19:1.97,WFC3/IR,G141,N/A,N/A,None,None,R1,May 8  2022 05:31:05,May 8  2022 11:18:20,4,Archived,Karalidi,6,TBD,TBD,TBD
16296,LUHMAN-16-UPDATED,10:49:11.8200,-53:19:1.97,WFC3/IR,G141,N/A,N/A,None,None,R2,May 8  2022 13:34:12,May 8  2022 20:52:10,5,Archived,Karalidi,6,TBD,TBD,TBD
16296,LUHMAN-16-UPDATED,10:49:11.8200,-53:19:1.97,WFC3/IR,G141,N/A,N/A,None,None,1A,May 8  2022 11:55:08,May 8  2022 12:46:33,1,Archived,Karalidi,6,TBD,TBD,TBD
16296,LUHMAN-16-UPDATED,10:49:11.8200,-53:19:1.97,WFC3/IR,G141,N/A,N/A,None,None,R3,May 8  2022 21:30:27,May 9  2022 04:50:25,5,Archived,Karalidi,6,TBD,TBD,TBD
16296,NAME-LUHMAN-16,10:49:14.1430,-53:19:4.59,WFC3/IR,G141,N/A,N/A,None,None,01,Jun 16  2021 21:33:51,Jun 17  2021 04:56:59,5,Failed,Karalidi,6,TBD,TBD,TBD
16296,NAME-LUHMAN-16,10:49:14.1430,-53:19:4.59,WFC3/IR,G141,N/A,N/A,None,None,02,Jun 17  2021 05:32:17,Jun 17  2021 12:55:18,5,Failed,Karalidi,6,TBD,TBD,TBD
16296,NAME-LUHMAN-16,10:49:14.1430,-53:19:4.59,WFC3/IR,G141,N/A,N/A,None,None,03,Jun 17  2021 13:30:33,Jun 17  2021 20:53:27,5,Failed,Karalidi,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,01,Jun 20  2022 20:32:15,Jun 20  2022 21:28:44,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,02,Jun 20  2022 22:07:29,Jun 20  2022 23:04:21,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,03,Jun 20  2022 23:42:43,Jun 21  2022 00:39:35,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,04,Jun 21  2022 01:17:57,Jun 21  2022 02:14:49,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,05,Jun 21  2022 02:53:11,Jun 21  2022 03:50:03,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.7,11,Dec 14  2023 04:48:19,Dec 14  2023 05:45:05,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.7,12,Dec 14  2023 06:23:16,Dec 14  2023 07:17:53,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.7,13,Dec 14  2023 07:58:13,Dec 14  2023 08:52:50,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.7,14,Dec 14  2023 09:33:09,Dec 14  2023 10:27:46,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.7,15,Dec 14  2023 11:08:06,Dec 14  2023 12:02:43,1,Archived,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,06,Jul 24  2022 03:09:48,Jul 24  2022 04:06:17,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,07,Jul 24  2022 04:42:13,Jul 24  2022 05:39:05,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,08,Jul 24  2022 06:17:28,Jul 24  2022 07:14:20,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,09,Jul 24  2022 07:52:42,Jul 24  2022 08:49:34,1,Failed,Kataria,6,TBD,TBD,TBD
16180,HD-189733B,20:00:43.7093,+22:42:35.19,WFC3/IR,G141,0.414234,0.420495,Round trip,1.6389,10,Jul 24  2022 09:27:57,Jul 24  2022 10:24:49,1,Failed,Kataria,6,TBD,TBD,TBD
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,0.955500,0.964100,Round trip,0.35115,01,Dec 20  2020 09:31:29,Dec 21  2020 03:57:17,12,Archived,Desert,6,TBD,TBD,TBD
16194,HAT-P-2,16:20:36.3438,+41:02:52.66,WFC3/IR,G141,0.955500,0.964100,Round trip,0.35115,02,Dec 21  2020 04:35:08,Dec 21  2020 21:23:30,11,Archived,Desert,6,TBD,TBD,TBD
16448,L-98-59,08:18:7.8865,-68:18:52.08,WFC3/IR,G141,0.957475,0.961238,Round trip,0.496,01,Mar 28  2023 01:58:37,Mar 28  2023 07:53:50,4,Archived,Barclay,6,TBD,TBD,TBD
16448,L-98-59,08:18:7.8865,-68:18:52.08,WFC3/IR,G141,0.957475,0.961238,Round trip,0.496,02,Mar 31  2023 19:09:27,Apr 1  2023 00:31:18,4,Archived,Barclay,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,01,May 19  2021 23:05:09,May 20  2021 08:01:02,6,Archived,Dressing,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,02,May 20  2021 08:37:05,May 20  2021 17:32:50,6,Archived,Dressing,6,TBD,TBD,TBD
16267,HIP41378,08:26:27.8490,+10:04:49.33,WFC3/IR,G141,N/A,N/A,Round trip,0.418629,03,May 20  2021 18:09:01,May 21  2021 02:56:04,6,Archived,Dressing,6,TBD,TBD,TBD
16307,HAT-P-70B,04:58:12.5627,+09:59:52.80,WFC3/IR,G141,0.946253,0.950808,Round trip,0.151579,04,Jan 27  2021 15:00:06,Jan 27  2021 22:17:02,5,Archived,Fu,6,TBD,TBD,TBD
16307,HD-185603B,19:38:38.7390,+31:13:9.12,WFC3/IR,G141,0.958203,0.960601,Round trip,0.701903,13,Sep 20  2021 12:00:26,Sep 20  2021 19:21:23,5,Archived,Fu,6,TBD,TBD,TBD
16307,HD-185603B,19:38:38.7390,+31:13:9.12,WFC3/IR,G141,0.958203,0.960601,Round trip,0.701903,03,Jul 19  2021 22:55:06,Jul 20  2021 06:16:06,5,Failed,Fu,6,TBD,TBD,TBD
16721,GL229-B,06:10:34.6800,-21:51:58.78,WFC3/IR,G141,N/A,N/A,None,None,01,Nov 1  2022 14:46:35,Nov 1  2022 23:43:47,6,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,02,Nov 13  2022 07:12:26,Nov 13  2022 08:13:29,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,04,Nov 13  2022 08:47:37,Nov 13  2022 09:48:40,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,05,Nov 13  2022 10:22:48,Nov 13  2022 11:23:51,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,06,Nov 13  2022 11:57:59,Nov 13  2022 12:59:02,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,07,Nov 13  2022 13:33:10,Nov 13  2022 14:34:13,1,Archived,Bowler,6,TBD,TBD,TBD
16721,2M2236+4751,22:36:24.5260,+47:51:42.53,WFC3/IR,N/A,N/A,N/A,None,None,08,Nov 13  2022 15:08:33,Nov 13  2022 16:09:36,1,Archived,Bowler,6,TBD,TBD,TBD
16721,CD-35-2722,06:09:19.2080,-35:49:31.07,WFC3/IR,G141,N/A,N/A,None,None,03,Jan 30  2023 03:04:57,Jan 30  2023 12:02:44,6,Archived,Bowler,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,01,May 15  2022 07:35:14,May 15  2022 08:33:17,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,02,May 15  2022 09:10:30,May 15  2022 10:08:33,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,03,May 15  2022 10:45:46,May 15  2022 11:43:49,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,04,May 15  2022 12:21:02,May 15  2022 13:19:05,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,05,May 15  2022 13:56:18,May 15  2022 14:54:21,1,Archived,Casewell,6,TBD,TBD,TBD
16754,2QZ-J103448.9+005200,10:34:48.8350,+00:52:1.68,WFC3/IR,G141,N/A,N/A,None,None,06,May 15  2022 15:31:34,May 15  2022 16:29:37,1,Archived,Casewell,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.10,03,Dec 25  2023 23:46:38,Dec 26  2023 05:29:31,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.1,04,Dec 26  2023 06:06:17,Dec 26  2023 11:49:29,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16695,HAT-P-67,17:06:26.5747,+44:46:36.79,WFC3/IR,G141,0.926370,0.928100,Round trip,0.1,05,Dec 26  2023 12:25:56,Dec 26  2023 17:56:38,4,Archived,Rustamkulov,6,TBD,TBD,TBD
16660,G4-24,02:31:3.2801,+08:22:55.18,WFC3/IR,G141,N/A,N/A,Round trip,0.2226,01,Feb 4  2022 18:42:14,Feb 5  2022 11:35:12,11,Archived,Quinn,6,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,51,Jun 24  2023 01:59:09,Jun 24  2023 02:54:19,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,52,Jun 24  2023 03:34:02,Jun 24  2023 04:30:41,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,53,Jun 24  2023 05:09:05,Jun 24  2023 06:05:44,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,54,Jun 24  2023 06:44:08,Jun 24  2023 07:40:47,1,Archived,Dransfield,3,TBD,TBD,TBD
16875,UCAC4-249-060094,13:44:25.4777,-40:20:15.53,WFC3/IR,G141,0.990139,0.994016,Round trip,0.14,05,Jun 29  2022 16:56:38,Jun 29  2022 17:51:48,1,Failed,Dransfield,3,TBD,TBD,TBD
